date,location,country,total_vaccinations_raw,total_distributed_raw,pop_est,division
2021-02-18,Nebraska,usa,305057.0,427000.0,1934398.7691347941,West North Central
2021-02-19,Nebraska,usa,347754.0,472325.0,1934398.7691347941,West North Central
2021-02-20,Nebraska,usa,360582.0,482975.0,1934398.7691347941,West North Central
2021-02-21,Nebraska,usa,372655.0,482975.0,1934398.7691347941,West North Central
2021-02-22,Nebraska,usa,380648.0,482975.0,1934398.7691347941,West North Central
2021-02-23,Nebraska,usa,392756.0,514970.0,1934398.7691347941,West North Central
2021-02-24,Nebraska,usa,405896.0,539590.0,1934398.7691347941,West North Central
2021-02-25,Nebraska,usa,422419.0,559930.0,1934398.7691347941,West North Central
2021-02-26,Nebraska,usa,442310.0,582930.0,1934398.7691347941,West North Central
2021-02-27,Nebraska,usa,443974.0,603210.0,1934398.7691347941,West North Central
2021-02-28,Nebraska,usa,474439.0,603210.0,1934398.7691347941,West North Central
2021-03-01,Nebraska,usa,476315.0,603210.0,1934398.7691347941,West North Central
2021-03-02,Nebraska,usa,484888.0,604380.0,1934398.7691347941,West North Central
2021-03-03,Nebraska,usa,497106.0,654800.0,1934398.7691347941,West North Central
2021-03-04,Nebraska,usa,513497.0,665870.0,1934398.7691347941,West North Central
2021-03-05,Nebraska,usa,535213.0,709110.0,1934398.7691347941,West North Central
2021-03-06,Nebraska,usa,536126.0,712720.0,1934398.7691347941,West North Central
2021-03-07,Nebraska,usa,556061.0,712720.0,1934398.7691347941,West North Central
2021-03-08,Nebraska,usa,573413.0,712720.0,1934398.7691347941,West North Central
2021-03-09,Nebraska,usa,594293.0,769090.0,1934398.7691347941,West North Central
2021-03-10,Nebraska,usa,607373.0,774790.0,1934398.7691347941,West North Central
2021-03-11,Nebraska,usa,629765.0,786200.0,1934398.7691347941,West North Central
2021-03-12,Nebraska,usa,653385.0,816830.0,1934398.7691347941,West North Central
2021-03-13,Nebraska,usa,666329.0,833730.0,1934398.7691347941,West North Central
2021-03-14,Nebraska,usa,666417.0,833730.0,1934398.7691347941,West North Central
2021-03-15,Nebraska,usa,684831.0,833730.0,1934398.7691347941,West North Central
2021-03-16,Nebraska,usa,697176.0,871170.0,1934398.7691347941,West North Central
2021-03-17,Nebraska,usa,712099.0,873070.0,1934398.7691347941,West North Central
2021-03-18,Nebraska,usa,731885.0,895430.0,1934398.7691347941,West North Central
2021-03-19,Nebraska,usa,754880.0,941320.0,1934398.7691347941,West North Central
2021-03-20,Nebraska,usa,755802.0,941420.0,1934398.7691347941,West North Central
2021-03-21,Nebraska,usa,775509.0,941420.0,1934398.7691347941,West North Central
2021-03-22,Nebraska,usa,797409.0,941420.0,1934398.7691347941,West North Central
2021-03-23,Nebraska,usa,804643.0,1004540.0,1934398.7691347941,West North Central
2021-03-24,Nebraska,usa,818325.0,1012960.0,1934398.7691347941,West North Central
2021-03-25,Nebraska,usa,836012.0,1028490.0,1934398.7691347941,West North Central
2021-03-26,Nebraska,usa,857343.0,1062220.0,1934398.7691347941,West North Central
2021-03-27,Nebraska,usa,858106.0,1072470.0,1934398.7691347941,West North Central
2021-03-28,Nebraska,usa,881787.0,1072470.0,1934398.7691347941,West North Central
2021-03-29,Nebraska,usa,900049.0,1072470.0,1934398.7691347941,West North Central
2021-03-30,Nebraska,usa,916701.0,1146140.0,1934398.7691347941,West North Central
2021-03-31,Nebraska,usa,940837.0,1152650.0,1934398.7691347941,West North Central
2021-04-01,Nebraska,usa,966534.0,1187320.0,1934398.7691347941,West North Central
2021-04-02,Nebraska,usa,991673.0,1224190.0,1934398.7691347941,West North Central
2021-04-03,Nebraska,usa,992251.0,1271990.0,1934398.7691347941,West North Central
2021-04-04,Nebraska,usa,1009786.0,1271990.0,1934398.7691347941,West North Central
2021-04-05,Nebraska,usa,1024342.0,1271990.0,1934398.7691347941,West North Central
2021-04-06,Nebraska,usa,1036053.0,1319080.0,1934398.7691347941,West North Central
2021-04-07,Nebraska,usa,1055469.0,1324020.0,1934398.7691347941,West North Central
2021-04-08,Nebraska,usa,1076467.0,1341650.0,1934398.7691347941,West North Central
2021-04-09,Nebraska,usa,1107623.0,1388380.0,1934398.7691347941,West North Central
2021-04-10,Nebraska,usa,1108135.0,1397550.0,1934398.7691347941,West North Central
2021-04-11,Nebraska,usa,1130671.0,1397550.0,1934398.7691347941,West North Central
2021-04-12,Nebraska,usa,1145421.0,1397550.0,1934398.7691347941,West North Central
2021-04-13,Nebraska,usa,1185844.0,1460980.0,1934398.7691347941,West North Central
2021-04-14,Nebraska,usa,1208422.0,1470820.0,1934398.7691347941,West North Central
2021-01-12,Nevada,usa,61653.0,207150.0,3080037.069289131,Mountain
2021-01-13,Nevada,usa,61653.0,207150.0,3080037.069289131,Mountain
2021-01-14,Nevada,usa,76844.0,210075.0,3080037.069289131,Mountain
2021-01-15,Nevada,usa,83674.0,211750.0,3080037.069289131,Mountain
2021-01-16,Nevada,usa,,,3080037.069289131,Mountain
2021-01-17,Nevada,usa,,,3080037.069289131,Mountain
2021-01-18,Nevada,usa,,,3080037.069289131,Mountain
2021-01-19,Nevada,usa,102840.0,211750.0,3080037.069289131,Mountain
2021-01-20,Nevada,usa,107133.0,276775.0,3080037.069289131,Mountain
2021-01-21,Nevada,usa,115991.0,278175.0,3080037.069289131,Mountain
2021-01-22,Nevada,usa,126458.0,281100.0,3080037.069289131,Mountain
2021-01-23,Nevada,usa,137031.0,286950.0,3080037.069289131,Mountain
2021-01-24,Nevada,usa,152203.0,286950.0,3080037.069289131,Mountain
2021-01-25,Nevada,usa,159869.0,286950.0,3080037.069289131,Mountain
2021-01-26,Nevada,usa,164362.0,338025.0,3080037.069289131,Mountain
2021-01-27,Nevada,usa,174367.0,338525.0,3080037.069289131,Mountain
2021-01-28,Nevada,usa,194942.0,339500.0,3080037.069289131,Mountain
2021-01-29,Nevada,usa,210185.0,339900.0,3080037.069289131,Mountain
2021-01-30,Nevada,usa,224192.0,368800.0,3080037.069289131,Mountain
2021-01-31,Nevada,usa,241078.0,368800.0,3080037.069289131,Mountain
2021-02-01,Nevada,usa,248754.0,368800.0,3080037.069289131,Mountain
2021-02-02,Nevada,usa,253174.0,417175.0,3080037.069289131,Mountain
2021-02-03,Nevada,usa,279471.0,417875.0,3080037.069289131,Mountain
2021-02-04,Nevada,usa,291601.0,424800.0,3080037.069289131,Mountain
2021-02-05,Nevada,usa,304323.0,425300.0,3080037.069289131,Mountain
2021-02-06,Nevada,usa,322252.0,427800.0,3080037.069289131,Mountain
2021-02-07,Nevada,usa,334073.0,427800.0,3080037.069289131,Mountain
2021-02-08,Nevada,usa,346685.0,427800.0,3080037.069289131,Mountain
2021-02-09,Nevada,usa,351531.0,510200.0,3080037.069289131,Mountain
2021-02-10,Nevada,usa,366333.0,521200.0,3080037.069289131,Mountain
2021-02-11,Nevada,usa,379077.0,533800.0,3080037.069289131,Mountain
2021-02-12,Nevada,usa,394172.0,533800.0,3080037.069289131,Mountain
2021-02-13,Nevada,usa,411057.0,533800.0,3080037.069289131,Mountain
2021-02-14,Nevada,usa,428423.0,534775.0,3080037.069289131,Mountain
2021-02-15,Nevada,usa,,,3080037.069289131,Mountain
2021-02-16,Nevada,usa,446800.0,550375.0,3080037.069289131,Mountain
2021-02-17,Nevada,usa,453012.0,593275.0,3080037.069289131,Mountain
2021-02-18,Nevada,usa,466981.0,593275.0,3080037.069289131,Mountain
2021-02-19,Nevada,usa,522332.0,645250.0,3080037.069289131,Mountain
2021-02-20,Nevada,usa,555742.0,646450.0,3080037.069289131,Mountain
2021-02-21,Nevada,usa,569810.0,646450.0,3080037.069289131,Mountain
2021-02-22,Nevada,usa,586518.0,646450.0,3080037.069289131,Mountain
2021-02-23,Nevada,usa,598423.0,719880.0,3080037.069289131,Mountain
2021-02-24,Nevada,usa,606821.0,742630.0,3080037.069289131,Mountain
2021-02-25,Nevada,usa,622189.0,809180.0,3080037.069289131,Mountain
2021-02-26,Nevada,usa,642562.0,858340.0,3080037.069289131,Mountain
2021-02-27,Nevada,usa,665577.0,867240.0,3080037.069289131,Mountain
2021-02-28,Nevada,usa,685692.0,867240.0,3080037.069289131,Mountain
2021-03-01,Nevada,usa,715121.0,867240.0,3080037.069289131,Mountain
2021-03-02,Nevada,usa,723182.0,883370.0,3080037.069289131,Mountain
2021-03-03,Nevada,usa,733953.0,958450.0,3080037.069289131,Mountain
2021-03-04,Nevada,usa,750160.0,984300.0,3080037.069289131,Mountain
2021-03-05,Nevada,usa,773285.0,1018580.0,3080037.069289131,Mountain
2021-03-06,Nevada,usa,800030.0,1033680.0,3080037.069289131,Mountain
2021-03-07,Nevada,usa,829262.0,1033680.0,3080037.069289131,Mountain
2021-03-08,Nevada,usa,855890.0,1033680.0,3080037.069289131,Mountain
2021-03-09,Nevada,usa,864967.0,1124830.0,3080037.069289131,Mountain
2021-03-10,Nevada,usa,878645.0,1137630.0,3080037.069289131,Mountain
2021-03-11,Nevada,usa,904504.0,1161380.0,3080037.069289131,Mountain
2021-03-12,Nevada,usa,930754.0,1166260.0,3080037.069289131,Mountain
2021-03-13,Nevada,usa,958706.0,1169770.0,3080037.069289131,Mountain
2021-03-14,Nevada,usa,989342.0,1169770.0,3080037.069289131,Mountain
2021-03-15,Nevada,usa,1013805.0,1169770.0,3080037.069289131,Mountain
2021-03-16,Nevada,usa,1020137.0,1188400.0,3080037.069289131,Mountain
2021-03-17,Nevada,usa,1034347.0,1302310.0,3080037.069289131,Mountain
2021-03-18,Nevada,usa,1062287.0,1324080.0,3080037.069289131,Mountain
2021-03-19,Nevada,usa,1086559.0,1334610.0,3080037.069289131,Mountain
2021-03-20,Nevada,usa,1116221.0,1348650.0,3080037.069289131,Mountain
2021-03-21,Nevada,usa,1145354.0,1348650.0,3080037.069289131,Mountain
2021-03-22,Nevada,usa,1164939.0,1348650.0,3080037.069289131,Mountain
2021-03-23,Nevada,usa,1170434.0,1389160.0,3080037.069289131,Mountain
2021-03-24,Nevada,usa,1185896.0,1491350.0,3080037.069289131,Mountain
2021-03-25,Nevada,usa,1214518.0,1511590.0,3080037.069289131,Mountain
2021-03-26,Nevada,usa,1243965.0,1524590.0,3080037.069289131,Mountain
2021-03-27,Nevada,usa,1274357.0,1548430.0,3080037.069289131,Mountain
2021-03-28,Nevada,usa,1303006.0,1548430.0,3080037.069289131,Mountain
2021-03-29,Nevada,usa,1328018.0,1548430.0,3080037.069289131,Mountain
2021-03-30,Nevada,usa,1335002.0,1607680.0,3080037.069289131,Mountain
2021-03-31,Nevada,usa,1348526.0,1704450.0,3080037.069289131,Mountain
2021-04-01,Nevada,usa,1374197.0,1738190.0,3080037.069289131,Mountain
2021-04-02,Nevada,usa,1399135.0,1762150.0,3080037.069289131,Mountain
2021-04-03,Nevada,usa,1431817.0,1770070.0,3080037.069289131,Mountain
2021-04-04,Nevada,usa,1462114.0,1770070.0,3080037.069289131,Mountain
2021-04-05,Nevada,usa,1482433.0,1770070.0,3080037.069289131,Mountain
2021-04-06,Nevada,usa,1487176.0,1880810.0,3080037.069289131,Mountain
2021-04-07,Nevada,usa,1505143.0,1960140.0,3080037.069289131,Mountain
2021-04-08,Nevada,usa,1536848.0,1976580.0,3080037.069289131,Mountain
2021-04-09,Nevada,usa,1576189.0,2001620.0,3080037.069289131,Mountain
2021-04-10,Nevada,usa,1615552.0,2014340.0,3080037.069289131,Mountain
2021-04-11,Nevada,usa,1652963.0,2014340.0,3080037.069289131,Mountain
2021-04-12,Nevada,usa,1684035.0,2014340.0,3080037.069289131,Mountain
2021-04-13,Nevada,usa,1692135.0,2033580.0,3080037.069289131,Mountain
2021-04-14,Nevada,usa,1709620.0,2142040.0,3080037.069289131,Mountain
2021-01-12,New Hampshire,usa,50613.0,122350.0,1359704.8317576158,New England
2021-01-13,New Hampshire,usa,55218.0,124300.0,1359704.8317576158,New England
2021-01-14,New Hampshire,usa,58711.0,127225.0,1359704.8317576158,New England
2021-01-15,New Hampshire,usa,62517.0,127225.0,1359704.8317576158,New England
2021-01-16,New Hampshire,usa,,,1359704.8317576158,New England
2021-01-17,New Hampshire,usa,,,1359704.8317576158,New England
2021-01-18,New Hampshire,usa,,,1359704.8317576158,New England
2021-01-19,New Hampshire,usa,71556.0,127225.0,1359704.8317576158,New England
2021-01-20,New Hampshire,usa,75418.0,145400.0,1359704.8317576158,New England
2021-01-21,New Hampshire,usa,80639.0,155150.0,1359704.8317576158,New England
2021-01-22,New Hampshire,usa,85595.0,162950.0,1359704.8317576158,New England
2021-01-23,New Hampshire,usa,89816.0,162950.0,1359704.8317576158,New England
2021-01-24,New Hampshire,usa,93338.0,162950.0,1359704.8317576158,New England
2021-01-25,New Hampshire,usa,94623.0,162950.0,1359704.8317576158,New England
2021-01-26,New Hampshire,usa,97002.0,180525.0,1359704.8317576158,New England
2021-01-27,New Hampshire,usa,103080.0,190875.0,1359704.8317576158,New England
2021-01-28,New Hampshire,usa,110451.0,200625.0,1359704.8317576158,New England
2021-01-29,New Hampshire,usa,117408.0,203550.0,1359704.8317576158,New England
2021-01-30,New Hampshire,usa,123740.0,217100.0,1359704.8317576158,New England
2021-01-31,New Hampshire,usa,128313.0,217100.0,1359704.8317576158,New England
2021-02-01,New Hampshire,usa,130515.0,217100.0,1359704.8317576158,New England
2021-02-02,New Hampshire,usa,135799.0,226850.0,1359704.8317576158,New England
2021-02-03,New Hampshire,usa,138271.0,235250.0,1359704.8317576158,New England
2021-02-04,New Hampshire,usa,145086.0,244025.0,1359704.8317576158,New England
2021-02-05,New Hampshire,usa,153145.0,245000.0,1359704.8317576158,New England
2021-02-06,New Hampshire,usa,161178.0,257700.0,1359704.8317576158,New England
2021-02-07,New Hampshire,usa,165887.0,257700.0,1359704.8317576158,New England
2021-02-08,New Hampshire,usa,166603.0,257700.0,1359704.8317576158,New England
2021-02-09,New Hampshire,usa,168727.0,267450.0,1359704.8317576158,New England
2021-02-10,New Hampshire,usa,176192.0,277225.0,1359704.8317576158,New England
2021-02-11,New Hampshire,usa,184103.0,298075.0,1359704.8317576158,New England
2021-02-12,New Hampshire,usa,191114.0,298175.0,1359704.8317576158,New England
2021-02-13,New Hampshire,usa,200675.0,311875.0,1359704.8317576158,New England
2021-02-14,New Hampshire,usa,208541.0,311875.0,1359704.8317576158,New England
2021-02-15,New Hampshire,usa,,,1359704.8317576158,New England
2021-02-16,New Hampshire,usa,216649.0,321625.0,1359704.8317576158,New England
2021-02-17,New Hampshire,usa,218316.0,321625.0,1359704.8317576158,New England
2021-02-18,New Hampshire,usa,226863.0,321625.0,1359704.8317576158,New England
2021-02-19,New Hampshire,usa,241386.0,328525.0,1359704.8317576158,New England
2021-02-20,New Hampshire,usa,250296.0,328525.0,1359704.8317576158,New England
2021-02-21,New Hampshire,usa,260809.0,328525.0,1359704.8317576158,New England
2021-02-22,New Hampshire,usa,267893.0,328525.0,1359704.8317576158,New England
2021-02-23,New Hampshire,usa,274267.0,344165.0,1359704.8317576158,New England
2021-02-24,New Hampshire,usa,282235.0,383145.0,1359704.8317576158,New England
2021-02-25,New Hampshire,usa,291248.0,396375.0,1359704.8317576158,New England
2021-02-26,New Hampshire,usa,299874.0,398575.0,1359704.8317576158,New England
2021-02-27,New Hampshire,usa,310769.0,412275.0,1359704.8317576158,New England
2021-02-28,New Hampshire,usa,321602.0,412275.0,1359704.8317576158,New England
2021-03-01,New Hampshire,usa,324806.0,412275.0,1359704.8317576158,New England
2021-03-02,New Hampshire,usa,330538.0,437345.0,1359704.8317576158,New England
2021-03-03,New Hampshire,usa,339484.0,454845.0,1359704.8317576158,New England
2021-03-04,New Hampshire,usa,349825.0,466775.0,1359704.8317576158,New England
2021-03-05,New Hampshire,usa,358497.0,482575.0,1359704.8317576158,New England
2021-03-06,New Hampshire,usa,371111.0,496675.0,1359704.8317576158,New England
2021-03-07,New Hampshire,usa,382103.0,496675.0,1359704.8317576158,New England
2021-03-08,New Hampshire,usa,385485.0,496675.0,1359704.8317576158,New England
2021-03-09,New Hampshire,usa,393931.0,512715.0,1359704.8317576158,New England
2021-03-10,New Hampshire,usa,405366.0,531815.0,1359704.8317576158,New England
2021-03-11,New Hampshire,usa,418658.0,547455.0,1359704.8317576158,New England
2021-03-12,New Hampshire,usa,431296.0,548625.0,1359704.8317576158,New England
2021-03-13,New Hampshire,usa,450103.0,565165.0,1359704.8317576158,New England
2021-03-14,New Hampshire,usa,460696.0,565165.0,1359704.8317576158,New England
2021-03-15,New Hampshire,usa,465226.0,565165.0,1359704.8317576158,New England
2021-03-16,New Hampshire,usa,471480.0,581545.0,1359704.8317576158,New England
2021-03-17,New Hampshire,usa,478758.0,607415.0,1359704.8317576158,New England
2021-03-18,New Hampshire,usa,489626.0,622005.0,1359704.8317576158,New England
2021-03-19,New Hampshire,usa,500911.0,627805.0,1359704.8317576158,New England
2021-03-20,New Hampshire,usa,514422.0,651805.0,1359704.8317576158,New England
2021-03-21,New Hampshire,usa,529948.0,651805.0,1359704.8317576158,New England
2021-03-22,New Hampshire,usa,537577.0,651805.0,1359704.8317576158,New England
2021-03-23,New Hampshire,usa,545500.0,669085.0,1359704.8317576158,New England
2021-03-24,New Hampshire,usa,554889.0,680185.0,1359704.8317576158,New England
2021-03-25,New Hampshire,usa,566168.0,710345.0,1359704.8317576158,New England
2021-03-26,New Hampshire,usa,574612.0,714985.0,1359704.8317576158,New England
2021-03-27,New Hampshire,usa,586018.0,743355.0,1359704.8317576158,New England
2021-03-28,New Hampshire,usa,598445.0,743355.0,1359704.8317576158,New England
2021-03-29,New Hampshire,usa,602562.0,743355.0,1359704.8317576158,New England
2021-03-30,New Hampshire,usa,607126.0,768055.0,1359704.8317576158,New England
2021-03-31,New Hampshire,usa,614984.0,788755.0,1359704.8317576158,New England
2021-04-01,New Hampshire,usa,707655.0,818075.0,1359704.8317576158,New England
2021-04-02,New Hampshire,usa,721042.0,828725.0,1359704.8317576158,New England
2021-04-03,New Hampshire,usa,764940.0,843385.0,1359704.8317576158,New England
2021-04-04,New Hampshire,usa,774277.0,843385.0,1359704.8317576158,New England
2021-04-05,New Hampshire,usa,796674.0,843385.0,1359704.8317576158,New England
2021-04-06,New Hampshire,usa,800922.0,886415.0,1359704.8317576158,New England
2021-04-07,New Hampshire,usa,829371.0,923665.0,1359704.8317576158,New England
2021-04-08,New Hampshire,usa,858460.0,948915.0,1359704.8317576158,New England
2021-04-09,New Hampshire,usa,889074.0,964805.0,1359704.8317576158,New England
2021-04-10,New Hampshire,usa,922666.0,1003555.0,1359704.8317576158,New England
2021-04-11,New Hampshire,usa,958018.0,1003555.0,1359704.8317576158,New England
2021-04-12,New Hampshire,usa,978713.0,1003555.0,1359704.8317576158,New England
2021-04-13,New Hampshire,usa,996633.0,1025105.0,1359704.8317576158,New England
2021-04-14,New Hampshire,usa,1008027.0,1039375.0,1359704.8317576158,New England
2021-01-12,New Jersey,usa,221045.0,654900.0,8881600.30781404,Middle Atlantic
2021-01-13,New Jersey,usa,262982.0,654900.0,8881600.30781404,Middle Atlantic
2021-01-14,New Jersey,usa,263422.0,658800.0,8881600.30781404,Middle Atlantic
2021-01-15,New Jersey,usa,317070.0,658800.0,8881600.30781404,Middle Atlantic
2021-01-16,New Jersey,usa,,,8881600.30781404,Middle Atlantic
2021-01-17,New Jersey,usa,,,8881600.30781404,Middle Atlantic
2021-01-18,New Jersey,usa,,,8881600.30781404,Middle Atlantic
2021-01-19,New Jersey,usa,400148.0,658800.0,8881600.30781404,Middle Atlantic
2021-01-20,New Jersey,usa,432220.0,898550.0,8881600.30781404,Middle Atlantic
2021-01-21,New Jersey,usa,432220.0,923300.0,8881600.30781404,Middle Atlantic
2021-01-22,New Jersey,usa,464363.0,951875.0,8881600.30781404,Middle Atlantic
2021-01-23,New Jersey,usa,500889.0,989900.0,8881600.30781404,Middle Atlantic
2021-01-24,New Jersey,usa,535625.0,989900.0,8881600.30781404,Middle Atlantic
2021-01-25,New Jersey,usa,563141.0,989900.0,8881600.30781404,Middle Atlantic
2021-01-26,New Jersey,usa,575733.0,1091400.0,8881600.30781404,Middle Atlantic
2021-01-27,New Jersey,usa,611862.0,1207100.0,8881600.30781404,Middle Atlantic
2021-01-28,New Jersey,usa,648215.0,1230550.0,8881600.30781404,Middle Atlantic
2021-01-29,New Jersey,usa,727426.0,1231525.0,8881600.30781404,Middle Atlantic
2021-01-30,New Jersey,usa,768944.0,1232525.0,8881600.30781404,Middle Atlantic
2021-01-31,New Jersey,usa,795440.0,1232525.0,8881600.30781404,Middle Atlantic
2021-02-01,New Jersey,usa,810293.0,1232525.0,8881600.30781404,Middle Atlantic
2021-02-02,New Jersey,usa,836584.0,1235350.0,8881600.30781404,Middle Atlantic
2021-02-03,New Jersey,usa,851721.0,1252250.0,8881600.30781404,Middle Atlantic
2021-02-04,New Jersey,usa,851721.0,1433750.0,8881600.30781404,Middle Atlantic
2021-02-05,New Jersey,usa,884736.0,1435750.0,8881600.30781404,Middle Atlantic
2021-02-06,New Jersey,usa,1041289.0,1480825.0,8881600.30781404,Middle Atlantic
2021-02-07,New Jersey,usa,1074805.0,1480825.0,8881600.30781404,Middle Atlantic
2021-02-08,New Jersey,usa,1094886.0,1480825.0,8881600.30781404,Middle Atlantic
2021-02-09,New Jersey,usa,1096789.0,1480825.0,8881600.30781404,Middle Atlantic
2021-02-10,New Jersey,usa,1148733.0,1688975.0,8881600.30781404,Middle Atlantic
2021-02-11,New Jersey,usa,1196677.0,1770250.0,8881600.30781404,Middle Atlantic
2021-02-12,New Jersey,usa,1252742.0,1773525.0,8881600.30781404,Middle Atlantic
2021-02-13,New Jersey,usa,1309703.0,1775575.0,8881600.30781404,Middle Atlantic
2021-02-14,New Jersey,usa,1349327.0,1776775.0,8881600.30781404,Middle Atlantic
2021-02-15,New Jersey,usa,,,8881600.30781404,Middle Atlantic
2021-02-16,New Jersey,usa,1427336.0,1790200.0,8881600.30781404,Middle Atlantic
2021-02-17,New Jersey,usa,1480413.0,1790200.0,8881600.30781404,Middle Atlantic
2021-02-18,New Jersey,usa,1542174.0,1790200.0,8881600.30781404,Middle Atlantic
2021-02-19,New Jersey,usa,1604448.0,1809900.0,8881600.30781404,Middle Atlantic
2021-02-20,New Jersey,usa,1648599.0,1809900.0,8881600.30781404,Middle Atlantic
2021-02-21,New Jersey,usa,1689031.0,1917150.0,8881600.30781404,Middle Atlantic
2021-02-22,New Jersey,usa,1711610.0,1917150.0,8881600.30781404,Middle Atlantic
2021-02-23,New Jersey,usa,1759059.0,2114690.0,8881600.30781404,Middle Atlantic
2021-02-24,New Jersey,usa,1803596.0,2297580.0,8881600.30781404,Middle Atlantic
2021-02-25,New Jersey,usa,1866378.0,2476620.0,8881600.30781404,Middle Atlantic
2021-02-26,New Jersey,usa,1943116.0,2479720.0,8881600.30781404,Middle Atlantic
2021-02-27,New Jersey,usa,2008524.0,2508320.0,8881600.30781404,Middle Atlantic
2021-02-28,New Jersey,usa,2065666.0,2508320.0,8881600.30781404,Middle Atlantic
2021-03-01,New Jersey,usa,2096498.0,2508320.0,8881600.30781404,Middle Atlantic
2021-03-02,New Jersey,usa,2187330.0,2618060.0,8881600.30781404,Middle Atlantic
2021-03-03,New Jersey,usa,2249861.0,2780910.0,8881600.30781404,Middle Atlantic
2021-03-04,New Jersey,usa,2325257.0,2783610.0,8881600.30781404,Middle Atlantic
2021-03-05,New Jersey,usa,2403077.0,2938890.0,8881600.30781404,Middle Atlantic
2021-03-06,New Jersey,usa,2478696.0,3070400.0,8881600.30781404,Middle Atlantic
2021-03-07,New Jersey,usa,2534361.0,3070400.0,8881600.30781404,Middle Atlantic
2021-03-08,New Jersey,usa,2571874.0,3070400.0,8881600.30781404,Middle Atlantic
2021-03-09,New Jersey,usa,2639438.0,3161120.0,8881600.30781404,Middle Atlantic
2021-03-10,New Jersey,usa,2714949.0,3302940.0,8881600.30781404,Middle Atlantic
2021-03-11,New Jersey,usa,2834934.0,3402540.0,8881600.30781404,Middle Atlantic
2021-03-12,New Jersey,usa,2916801.0,3517135.0,8881600.30781404,Middle Atlantic
2021-03-13,New Jersey,usa,3011319.0,3577765.0,8881600.30781404,Middle Atlantic
2021-03-14,New Jersey,usa,3065373.0,3577765.0,8881600.30781404,Middle Atlantic
2021-03-15,New Jersey,usa,3112960.0,3577765.0,8881600.30781404,Middle Atlantic
2021-03-16,New Jersey,usa,3174729.0,3656595.0,8881600.30781404,Middle Atlantic
2021-03-17,New Jersey,usa,3254946.0,3878855.0,8881600.30781404,Middle Atlantic
2021-03-18,New Jersey,usa,3346883.0,4058035.0,8881600.30781404,Middle Atlantic
2021-03-19,New Jersey,usa,3431096.0,4087515.0,8881600.30781404,Middle Atlantic
2021-03-20,New Jersey,usa,3514899.0,4147575.0,8881600.30781404,Middle Atlantic
2021-03-21,New Jersey,usa,3581686.0,4147575.0,8881600.30781404,Middle Atlantic
2021-03-22,New Jersey,usa,3635504.0,4147575.0,8881600.30781404,Middle Atlantic
2021-03-23,New Jersey,usa,3636384.0,4217315.0,8881600.30781404,Middle Atlantic
2021-03-24,New Jersey,usa,3781744.0,4419385.0,8881600.30781404,Middle Atlantic
2021-03-25,New Jersey,usa,3869393.0,4684665.0,8881600.30781404,Middle Atlantic
2021-03-26,New Jersey,usa,3958836.0,4745885.0,8881600.30781404,Middle Atlantic
2021-03-27,New Jersey,usa,4053945.0,4794085.0,8881600.30781404,Middle Atlantic
2021-03-28,New Jersey,usa,4142916.0,4794085.0,8881600.30781404,Middle Atlantic
2021-03-29,New Jersey,usa,4204062.0,4794085.0,8881600.30781404,Middle Atlantic
2021-03-30,New Jersey,usa,4292515.0,4856725.0,8881600.30781404,Middle Atlantic
2021-03-31,New Jersey,usa,4381035.0,5236605.0,8881600.30781404,Middle Atlantic
2021-04-01,New Jersey,usa,4523995.0,5419345.0,8881600.30781404,Middle Atlantic
2021-04-02,New Jersey,usa,4655258.0,5450855.0,8881600.30781404,Middle Atlantic
2021-04-03,New Jersey,usa,4766910.0,5517655.0,8881600.30781404,Middle Atlantic
2021-04-04,New Jersey,usa,4855447.0,5517655.0,8881600.30781404,Middle Atlantic
2021-04-05,New Jersey,usa,4909547.0,5517655.0,8881600.30781404,Middle Atlantic
2021-04-06,New Jersey,usa,4979819.0,5648815.0,8881600.30781404,Middle Atlantic
2021-04-07,New Jersey,usa,5094041.0,5995935.0,8881600.30781404,Middle Atlantic
2021-04-08,New Jersey,usa,5226827.0,6172285.0,8881600.30781404,Middle Atlantic
2021-04-09,New Jersey,usa,5351413.0,6243165.0,8881600.30781404,Middle Atlantic
2021-04-10,New Jersey,usa,5495689.0,6362455.0,8881600.30781404,Middle Atlantic
2021-04-11,New Jersey,usa,5590502.0,6362455.0,8881600.30781404,Middle Atlantic
2021-04-12,New Jersey,usa,5673369.0,6362455.0,8881600.30781404,Middle Atlantic
2021-04-13,New Jersey,usa,5769561.0,6619975.0,8881600.30781404,Middle Atlantic
2021-04-14,New Jersey,usa,5874832.0,6636645.0,8881600.30781404,Middle Atlantic
2021-01-12,New Mexico,usa,78235.0,177075.0,2096891.5736978296,Mountain
2021-01-13,New Mexico,usa,81855.0,199525.0,2096891.5736978296,Mountain
2021-01-14,New Mexico,usa,89415.0,204750.0,2096891.5736978296,Mountain
2021-01-15,New Mexico,usa,99305.0,204750.0,2096891.5736978296,Mountain
2021-01-16,New Mexico,usa,,,2096891.5736978296,Mountain
2021-01-17,New Mexico,usa,,,2096891.5736978296,Mountain
2021-01-18,New Mexico,usa,,,2096891.5736978296,Mountain
2021-01-19,New Mexico,usa,138150.0,204750.0,2096891.5736978296,Mountain
2021-01-20,New Mexico,usa,143302.0,225850.0,2096891.5736978296,Mountain
2021-01-21,New Mexico,usa,152465.0,237725.0,2096891.5736978296,Mountain
