date,location,country,total_vaccinations_raw,total_distributed_raw,pop_est,division,daily_vaccinations_raw,daily_distributed_raw,daily_vaccinations_rolling,daily_distributed_rolling
2021-02-08,British Columbia,canada,154496.0,172950.0,5145851.0,British Columbia,4932.0,16700.0,2229.1428571428573,4057.1428571428573
2021-02-09,British Columbia,canada,155585.0,172950.0,5145851.0,British Columbia,1089.0,0.0,2161.8571428571427,2385.714285714286
2021-02-10,British Columbia,canada,157797.0,172950.0,5145851.0,British Columbia,2212.0,0.0,2235.8571428571427,2385.714285714286
2021-02-11,British Columbia,canada,159887.0,188500.0,5145851.0,British Columbia,2090.0,15550.0,2045.7142857142858,4607.142857142857
2021-02-12,British Columbia,canada,162982.0,188500.0,5145851.0,British Columbia,3095.0,0.0,1916.857142857143,4607.142857142857
2021-02-13,British Columbia,canada,162982.0,188500.0,5145851.0,British Columbia,0.0,0.0,1916.857142857143,4607.142857142857
2021-02-14,British Columbia,canada,162982.0,188500.0,5145851.0,British Columbia,0.0,0.0,1916.857142857143,4607.142857142857
2021-02-15,British Columbia,canada,162982.0,188500.0,5145851.0,British Columbia,0.0,0.0,1212.2857142857142,2221.4285714285716
2021-02-16,British Columbia,canada,171755.0,188500.0,5145851.0,British Columbia,8773.0,0.0,2310.0,2221.4285714285716
2021-02-17,British Columbia,canada,176015.0,188500.0,5145851.0,British Columbia,4260.0,0.0,2602.5714285714284,2221.4285714285716
2021-02-18,British Columbia,canada,180691.0,234325.0,5145851.0,British Columbia,4676.0,45825.0,2972.0,6546.428571428572
2021-02-19,British Columbia,canada,192942.0,243490.0,5145851.0,British Columbia,12251.0,9165.0,4280.0,7855.714285714285
2021-02-20,British Columbia,canada,192942.0,243490.0,5145851.0,British Columbia,0.0,0.0,4280.0,7855.714285714285
2021-02-21,British Columbia,canada,192942.0,243490.0,5145851.0,British Columbia,0.0,0.0,4280.0,7855.714285714285
2021-02-22,British Columbia,canada,218726.0,243490.0,5145851.0,British Columbia,25784.0,0.0,7963.428571428572,7855.714285714285
2021-02-23,British Columbia,canada,224354.0,287950.0,5145851.0,British Columbia,5628.0,44460.0,7514.142857142857,14207.142857142857
2021-02-24,British Columbia,canada,230875.0,307849.0,5145851.0,British Columbia,6521.0,19899.0,7837.142857142857,17049.85714285714
2021-02-25,British Columbia,canada,239883.0,307849.0,5145851.0,British Columbia,9008.0,0.0,8456.0,10503.42857142857
2021-02-26,British Columbia,canada,252373.0,323340.0,5145851.0,British Columbia,12490.0,15491.0,8490.142857142857,11407.142857142857
2021-02-27,British Columbia,canada,252373.0,323340.0,5145851.0,British Columbia,0.0,0.0,8490.142857142857,11407.142857142857
2021-02-28,British Columbia,canada,252373.0,323340.0,5145851.0,British Columbia,0.0,0.0,8490.142857142857,11407.142857142857
2021-03-01,British Columbia,canada,275681.0,323840.0,5145851.0,British Columbia,23308.0,500.0,8136.428571428572,11478.57142857143
2021-03-02,British Columbia,canada,283182.0,364020.0,5145851.0,British Columbia,7501.0,40180.0,8404.0,10867.142857142857
2021-03-03,British Columbia,canada,289809.0,382740.0,5145851.0,British Columbia,6627.0,18720.0,8419.142857142857,10698.714285714286
2021-03-04,British Columbia,canada,298851.0,385080.0,5145851.0,British Columbia,9042.0,2340.0,8424.0,11033.0
2021-03-05,British Columbia,canada,311208.0,385080.0,5145851.0,British Columbia,12357.0,0.0,8405.0,8820.0
2021-03-06,British Columbia,canada,311208.0,385080.0,5145851.0,British Columbia,0.0,0.0,8405.0,8820.0
2021-03-07,British Columbia,canada,311208.0,385080.0,5145851.0,British Columbia,0.0,0.0,8405.0,8820.0
2021-03-08,British Columbia,canada,333327.0,385080.0,5145851.0,British Columbia,22119.0,0.0,8235.142857142857,8748.57142857143
2021-03-09,British Columbia,canada,343381.0,428370.0,5145851.0,British Columbia,10054.0,43290.0,8599.857142857143,9192.857142857143
2021-03-10,British Columbia,canada,355340.0,513920.0,5145851.0,British Columbia,11959.0,85550.0,9361.57142857143,18740.0
2021-03-11,British Columbia,canada,366791.0,513920.0,5145851.0,British Columbia,11451.0,0.0,9705.714285714286,18405.714285714286
2021-03-12,British Columbia,canada,380743.0,513920.0,5145851.0,British Columbia,13952.0,0.0,9933.57142857143,18405.714285714286
2021-03-13,British Columbia,canada,380743.0,513920.0,5145851.0,British Columbia,0.0,0.0,9933.57142857143,18405.714285714286
2021-03-14,British Columbia,canada,380743.0,513920.0,5145851.0,British Columbia,0.0,0.0,9933.57142857143,18405.714285714286
2021-03-15,British Columbia,canada,409103.0,513920.0,5145851.0,British Columbia,28360.0,0.0,10825.142857142857,18405.714285714286
2021-03-16,British Columbia,canada,424517.0,597070.0,5145851.0,British Columbia,15414.0,83150.0,11590.857142857143,24100.0
2021-03-17,British Columbia,canada,444140.0,630860.0,5145851.0,British Columbia,19623.0,33790.0,12685.714285714286,16705.714285714286
2021-03-18,British Columbia,canada,465584.0,630860.0,5145851.0,British Columbia,21444.0,0.0,14113.285714285714,16705.714285714286
2021-03-19,British Columbia,canada,490022.0,630860.0,5145851.0,British Columbia,24438.0,0.0,15611.285714285714,16705.714285714286
2021-03-20,British Columbia,canada,490022.0,630860.0,5145851.0,British Columbia,0.0,0.0,15611.285714285714,16705.714285714286
2021-03-21,British Columbia,canada,490022.0,630860.0,5145851.0,British Columbia,0.0,0.0,15611.285714285714,16705.714285714286
2021-03-22,British Columbia,canada,539408.0,630860.0,5145851.0,British Columbia,49386.0,0.0,18615.0,16705.714285714286
2021-03-23,British Columbia,canada,557508.0,736460.0,5145851.0,British Columbia,18100.0,105600.0,18998.714285714286,19912.85714285714
2021-03-24,British Columbia,canada,582634.0,786770.0,5145851.0,British Columbia,25126.0,50310.0,19784.85714285714,22272.85714285714
2021-03-25,British Columbia,canada,610671.0,792620.0,5145851.0,British Columbia,28037.0,5850.0,20726.714285714286,23108.571428571428
2021-03-26,British Columbia,canada,637856.0,810220.0,5145851.0,British Columbia,27185.0,17600.0,21119.14285714286,25622.85714285714
2021-03-27,British Columbia,canada,637856.0,810220.0,5145851.0,British Columbia,0.0,0.0,21119.14285714286,25622.85714285714
2021-03-28,British Columbia,canada,637856.0,810220.0,5145851.0,British Columbia,0.0,0.0,21119.14285714286,25622.85714285714
2021-03-29,British Columbia,canada,699092.0,826620.0,5145851.0,British Columbia,61236.0,16400.0,22812.0,27965.714285714286
2021-03-30,British Columbia,canada,724193.0,934260.0,5145851.0,British Columbia,25101.0,107640.0,23812.14285714286,28257.14285714286
2021-03-31,British Columbia,canada,756080.0,981060.0,5145851.0,British Columbia,31887.0,46800.0,24778.0,27755.714285714286
2021-04-01,British Columbia,canada,788249.0,989250.0,5145851.0,British Columbia,32169.0,8190.0,25368.285714285714,28090.0
2021-04-02,British Columbia,canada,788249.0,989250.0,5145851.0,British Columbia,0.0,0.0,21484.714285714286,25575.714285714286
2021-04-03,British Columbia,canada,788249.0,989250.0,5145851.0,British Columbia,0.0,0.0,21484.714285714286,25575.714285714286
2021-04-04,British Columbia,canada,788249.0,989250.0,5145851.0,British Columbia,0.0,0.0,21484.714285714286,25575.714285714286
2021-04-05,British Columbia,canada,893590.0,1289060.0,5145851.0,British Columbia,105341.0,299810.0,27785.428571428572,66062.85714285714
2021-04-06,British Columbia,canada,912056.0,1289060.0,5145851.0,British Columbia,18466.0,0.0,26837.571428571428,50685.71428571428
2021-04-07,British Columbia,canada,946096.0,1289060.0,5145851.0,British Columbia,34040.0,0.0,27145.14285714286,44000.0
2021-04-08,British Columbia,canada,985001.0,1403510.0,5145851.0,British Columbia,38905.0,114450.0,28107.428571428572,59180.0
2021-04-09,British Columbia,canada,1025019.0,1403510.0,5145851.0,British Columbia,40018.0,0.0,33824.28571428572,59180.0
2021-04-10,British Columbia,canada,1025019.0,1403510.0,5145851.0,British Columbia,0.0,0.0,33824.28571428572,59180.0
2021-04-11,British Columbia,canada,1025019.0,1403510.0,5145851.0,British Columbia,0.0,0.0,33824.28571428572,59180.0
2021-04-12,British Columbia,canada,1112101.0,1498430.0,5145851.0,British Columbia,87082.0,94920.0,31215.85714285714,29910.0
2021-04-13,British Columbia,canada,1148993.0,1498430.0,5145851.0,British Columbia,36892.0,0.0,33848.142857142855,29910.0
2021-04-14,British Columbia,canada,1190832.0,1684870.0,5145851.0,British Columbia,41839.0,186440.0,34962.28571428572,56544.28571428572
2021-04-15,British Columbia,canada,1235863.0,1684870.0,5145851.0,British Columbia,45031.0,0.0,35837.42857142857,40194.28571428572
2021-04-16,British Columbia,canada,1282091.0,1696370.0,5145851.0,British Columbia,46228.0,11500.0,36724.57142857143,41837.142857142855
2021-04-17,British Columbia,canada,1282091.0,1696370.0,5145851.0,British Columbia,0.0,0.0,36724.57142857143,41837.142857142855
2021-04-18,British Columbia,canada,1282091.0,1696370.0,5145851.0,British Columbia,0.0,0.0,36724.57142857143,41837.142857142855
2021-01-12,Manitoba,canada,10353.0,25825.0,1379584.0,Prairies,,,,
2021-01-13,Manitoba,canada,12409.0,25825.0,1379584.0,Prairies,2056.0,0.0,2056.0,0.0
2021-01-14,Manitoba,canada,12409.0,33625.0,1379584.0,Prairies,0.0,7800.0,1028.0,3900.0
2021-01-15,Manitoba,canada,13539.0,33625.0,1379584.0,Prairies,1130.0,0.0,1062.0,2600.0
2021-01-16,Manitoba,canada,13539.0,33625.0,1379584.0,Prairies,0.0,0.0,796.5,1950.0
2021-01-17,Manitoba,canada,13539.0,33625.0,1379584.0,Prairies,0.0,0.0,637.2,1560.0
2021-01-18,Manitoba,canada,17751.0,46290.0,1379584.0,Prairies,4212.0,12665.0,1233.0,3410.8333333333335
2021-01-19,Manitoba,canada,17751.0,46290.0,1379584.0,Prairies,0.0,0.0,1056.857142857143,2923.5714285714284
2021-01-20,Manitoba,canada,22365.0,46290.0,1379584.0,Prairies,4614.0,0.0,1422.2857142857142,2923.5714285714284
2021-01-21,Manitoba,canada,23884.0,55650.0,1379584.0,Prairies,1519.0,9360.0,1639.2857142857142,3146.4285714285716
2021-01-22,Manitoba,canada,25838.0,55650.0,1379584.0,Prairies,1954.0,0.0,1757.0,3146.4285714285716
2021-01-23,Manitoba,canada,27552.0,55650.0,1379584.0,Prairies,1714.0,0.0,2001.857142857143,3146.4285714285716
2021-01-24,Manitoba,canada,28941.0,55650.0,1379584.0,Prairies,1389.0,0.0,2200.285714285714,3146.4285714285716
2021-01-25,Manitoba,canada,29751.0,55650.0,1379584.0,Prairies,810.0,0.0,1714.2857142857142,1337.142857142857
2021-01-26,Manitoba,canada,31369.0,55650.0,1379584.0,Prairies,1618.0,0.0,1945.4285714285713,1337.142857142857
2021-01-27,Manitoba,canada,33361.0,55650.0,1379584.0,Prairies,1992.0,0.0,1570.857142857143,1337.142857142857
2021-01-28,Manitoba,canada,35338.0,55650.0,1379584.0,Prairies,1977.0,0.0,1636.2857142857142,0.0
2021-01-29,Manitoba,canada,37309.0,55650.0,1379584.0,Prairies,1971.0,0.0,1638.7142857142858,0.0
2021-01-30,Manitoba,canada,39290.0,55650.0,1379584.0,Prairies,1981.0,0.0,1676.857142857143,0.0
2021-01-31,Manitoba,canada,40785.0,55650.0,1379584.0,Prairies,1495.0,0.0,1692.0,0.0
2021-02-01,Manitoba,canada,41817.0,55650.0,1379584.0,Prairies,1032.0,0.0,1723.7142857142858,0.0
2021-02-02,Manitoba,canada,42674.0,55650.0,1379584.0,Prairies,857.0,0.0,1615.0,0.0
2021-02-03,Manitoba,canada,43318.0,57990.0,1379584.0,Prairies,644.0,2340.0,1422.4285714285713,334.2857142857143
2021-02-04,Manitoba,canada,44051.0,57990.0,1379584.0,Prairies,733.0,0.0,1244.7142857142858,334.2857142857143
2021-02-05,Manitoba,canada,45100.0,57990.0,1379584.0,Prairies,1049.0,0.0,1113.0,334.2857142857143
2021-02-06,Manitoba,canada,46227.0,57990.0,1379584.0,Prairies,1127.0,0.0,991.0,334.2857142857143
2021-02-07,Manitoba,canada,47280.0,57990.0,1379584.0,Prairies,1053.0,0.0,927.8571428571429,334.2857142857143
2021-02-08,Manitoba,canada,48187.0,66090.0,1379584.0,Prairies,907.0,8100.0,910.0,1491.4285714285713
2021-02-09,Manitoba,canada,49373.0,66090.0,1379584.0,Prairies,1186.0,0.0,957.0,1491.4285714285713
2021-02-10,Manitoba,canada,50554.0,66090.0,1379584.0,Prairies,1181.0,0.0,1033.7142857142858,1157.142857142857
2021-02-11,Manitoba,canada,51256.0,61800.0,1379584.0,Prairies,702.0,0.0,1029.2857142857142,1157.142857142857
2021-02-12,Manitoba,canada,52664.0,61800.0,1379584.0,Prairies,1408.0,0.0,1080.5714285714287,1157.142857142857
2021-02-13,Manitoba,canada,53717.0,61800.0,1379584.0,Prairies,1053.0,0.0,1070.0,1157.142857142857
2021-02-14,Manitoba,canada,55065.0,61800.0,1379584.0,Prairies,1348.0,0.0,1112.142857142857,1157.142857142857
2021-02-15,Manitoba,canada,55065.0,61800.0,1379584.0,Prairies,0.0,0.0,982.5714285714286,0.0
2021-02-16,Manitoba,canada,56044.0,69600.0,1379584.0,Prairies,979.0,7800.0,953.0,1114.2857142857142
2021-02-17,Manitoba,canada,56707.0,69600.0,1379584.0,Prairies,663.0,0.0,879.0,1114.2857142857142
2021-02-18,Manitoba,canada,57702.0,69600.0,1379584.0,Prairies,995.0,0.0,920.8571428571429,1114.2857142857142
2021-02-19,Manitoba,canada,58974.0,84810.0,1379584.0,Prairies,1272.0,15210.0,901.4285714285714,3287.1428571428573
2021-02-20,Manitoba,canada,59815.0,84810.0,1379584.0,Prairies,841.0,0.0,871.1428571428571,3287.1428571428573
2021-02-21,Manitoba,canada,61426.0,84810.0,1379584.0,Prairies,1611.0,0.0,908.7142857142857,3287.1428571428573
2021-02-22,Manitoba,canada,62365.0,84810.0,1379584.0,Prairies,939.0,0.0,1042.857142857143,3287.1428571428573
2021-02-23,Manitoba,canada,63970.0,84810.0,1379584.0,Prairies,1605.0,0.0,1132.2857142857142,2172.8571428571427
2021-02-24,Manitoba,canada,66372.0,98850.0,1379584.0,Prairies,2402.0,14040.0,1380.7142857142858,4178.571428571428
2021-02-25,Manitoba,canada,69060.0,102360.0,1379584.0,Prairies,2688.0,3510.0,1622.5714285714287,4680.0
2021-02-26,Manitoba,canada,71469.0,108460.0,1379584.0,Prairies,2409.0,6100.0,1785.0,3378.5714285714284
2021-02-27,Manitoba,canada,73554.0,108460.0,1379584.0,Prairies,2085.0,0.0,1962.7142857142858,3378.5714285714284
2021-02-28,Manitoba,canada,75448.0,108460.0,1379584.0,Prairies,1894.0,0.0,2003.142857142857,3378.5714285714284
2021-03-01,Manitoba,canada,76670.0,108460.0,1379584.0,Prairies,1222.0,0.0,2043.5714285714287,3378.5714285714284
2021-03-02,Manitoba,canada,78205.0,108460.0,1379584.0,Prairies,1535.0,0.0,2033.5714285714287,3378.5714285714284
2021-03-03,Manitoba,canada,80171.0,116650.0,1379584.0,Prairies,1966.0,8190.0,1971.2857142857142,2542.8571428571427
2021-03-04,Manitoba,canada,82579.0,116650.0,1379584.0,Prairies,2408.0,0.0,1931.2857142857142,2041.4285714285713
2021-03-05,Manitoba,canada,84937.0,124840.0,1379584.0,Prairies,2358.0,8190.0,1924.0,2340.0
2021-03-06,Manitoba,canada,87622.0,124840.0,1379584.0,Prairies,2685.0,0.0,2009.7142857142858,2340.0
2021-03-07,Manitoba,canada,89728.0,124840.0,1379584.0,Prairies,2106.0,0.0,2040.0,2340.0
2021-03-08,Manitoba,canada,90927.0,124840.0,1379584.0,Prairies,1199.0,0.0,2036.7142857142858,2340.0
2021-03-09,Manitoba,canada,92753.0,124840.0,1379584.0,Prairies,1826.0,0.0,2078.285714285714,2340.0
2021-03-10,Manitoba,canada,94785.0,151420.0,1379584.0,Prairies,2032.0,26580.0,2087.714285714286,4967.142857142857
2021-03-11,Manitoba,canada,97783.0,159220.0,1379584.0,Prairies,2998.0,7800.0,2172.0,6081.428571428572
2021-03-12,Manitoba,canada,99482.0,159220.0,1379584.0,Prairies,1699.0,0.0,2077.8571428571427,4911.428571428572
2021-03-13,Manitoba,canada,102473.0,159220.0,1379584.0,Prairies,2991.0,0.0,2121.5714285714284,4911.428571428572
2021-03-14,Manitoba,canada,105110.0,159220.0,1379584.0,Prairies,2637.0,0.0,2197.4285714285716,4911.428571428572
2021-03-15,Manitoba,canada,106931.0,159220.0,1379584.0,Prairies,1821.0,0.0,2286.285714285714,4911.428571428572
2021-03-16,Manitoba,canada,109875.0,179720.0,1379584.0,Prairies,2944.0,20500.0,2446.0,7840.0
2021-03-17,Manitoba,canada,113275.0,192590.0,1379584.0,Prairies,3400.0,12870.0,2641.4285714285716,5881.428571428572
2021-03-18,Manitoba,canada,118069.0,193760.0,1379584.0,Prairies,4794.0,1170.0,2898.0,4934.285714285715
2021-03-19,Manitoba,canada,123144.0,193760.0,1379584.0,Prairies,5075.0,0.0,3380.285714285714,4934.285714285715
2021-03-20,Manitoba,canada,128599.0,193760.0,1379584.0,Prairies,5455.0,0.0,3732.285714285714,4934.285714285715
2021-03-21,Manitoba,canada,133687.0,193760.0,1379584.0,Prairies,5088.0,0.0,4082.4285714285716,4934.285714285715
2021-03-22,Manitoba,canada,136329.0,193760.0,1379584.0,Prairies,2642.0,0.0,4199.714285714285,4934.285714285715
2021-03-23,Manitoba,canada,139591.0,193760.0,1379584.0,Prairies,3262.0,0.0,4245.142857142857,2005.7142857142858
2021-03-24,Manitoba,canada,146529.0,233540.0,1379584.0,Prairies,6938.0,39780.0,4750.571428571428,5850.0
2021-03-25,Manitoba,canada,152339.0,240380.0,1379584.0,Prairies,5810.0,6840.0,4895.714285714285,6660.0
2021-03-26,Manitoba,canada,157399.0,248180.0,1379584.0,Prairies,5060.0,7800.0,4893.571428571428,7774.285714285715
2021-03-27,Manitoba,canada,163137.0,248180.0,1379584.0,Prairies,5738.0,0.0,4934.0,7774.285714285715
2021-03-28,Manitoba,canada,168522.0,248180.0,1379584.0,Prairies,5385.0,0.0,4976.428571428572,7774.285714285715
2021-03-29,Manitoba,canada,173548.0,248180.0,1379584.0,Prairies,5026.0,0.0,5317.0,7774.285714285715
2021-03-30,Manitoba,canada,178281.0,248180.0,1379584.0,Prairies,4733.0,0.0,5527.142857142857,7774.285714285715
2021-03-31,Manitoba,canada,183563.0,248180.0,1379584.0,Prairies,5282.0,0.0,5290.571428571428,2091.4285714285716
2021-04-01,Manitoba,canada,191029.0,289130.0,1379584.0,Prairies,7466.0,40950.0,5527.142857142857,6964.285714285715
2021-04-02,Manitoba,canada,191029.0,289130.0,1379584.0,Prairies,0.0,0.0,4804.285714285715,5850.0
2021-04-03,Manitoba,canada,204107.0,343730.0,1379584.0,Prairies,13078.0,54600.0,5852.857142857143,13650.0
2021-04-04,Manitoba,canada,204107.0,343730.0,1379584.0,Prairies,0.0,0.0,5083.571428571428,13650.0
2021-04-05,Manitoba,canada,210088.0,364230.0,1379584.0,Prairies,5981.0,20500.0,5220.0,16578.571428571428
2021-04-06,Manitoba,canada,216718.0,372030.0,1379584.0,Prairies,6630.0,7800.0,5491.0,17692.85714285714
2021-04-07,Manitoba,canada,222130.0,407130.0,1379584.0,Prairies,5412.0,35100.0,5509.571428571428,22707.14285714286
2021-04-08,Manitoba,canada,234509.0,409470.0,1379584.0,Prairies,12379.0,2340.0,6211.428571428572,17191.428571428572
2021-04-09,Manitoba,canada,259847.0,409470.0,1379584.0,Prairies,25338.0,0.0,9831.142857142857,17191.428571428572
2021-04-10,Manitoba,canada,273075.0,409470.0,1379584.0,Prairies,13228.0,0.0,9852.57142857143,9391.42857142857
2021-04-11,Manitoba,canada,279145.0,409470.0,1379584.0,Prairies,6070.0,0.0,10719.714285714286,9391.42857142857
2021-04-12,Manitoba,canada,284643.0,409470.0,1379584.0,Prairies,5498.0,0.0,10650.714285714286,6462.857142857143
2021-04-13,Manitoba,canada,291152.0,409470.0,1379584.0,Prairies,6509.0,0.0,10633.42857142857,5348.571428571428
2021-04-14,Manitoba,canada,299821.0,479010.0,1379584.0,Prairies,8669.0,69540.0,11098.714285714286,10268.57142857143
2021-04-15,Manitoba,canada,308576.0,479010.0,1379584.0,Prairies,8755.0,0.0,10581.0,9934.285714285714
2021-04-16,Manitoba,canada,317830.0,479010.0,1379584.0,Prairies,9254.0,0.0,8283.285714285714,9934.285714285714
2021-04-17,Manitoba,canada,328515.0,479010.0,1379584.0,Prairies,10685.0,0.0,7920.0,9934.285714285714
2021-04-18,Manitoba,canada,336138.0,479010.0,1379584.0,Prairies,7623.0,0.0,8141.857142857143,9934.285714285714
2021-01-12,New Brunswick,canada,7732.0,11175.0,781315.0,Atlantic,,,,
2021-01-13,New Brunswick,canada,7732.0,11175.0,781315.0,Atlantic,0.0,0.0,0.0,0.0
2021-01-14,New Brunswick,canada,7732.0,17775.0,781315.0,Atlantic,0.0,6600.0,0.0,3300.0
2021-01-15,New Brunswick,canada,7732.0,17775.0,781315.0,Atlantic,0.0,0.0,0.0,2200.0
2021-01-16,New Brunswick,canada,7732.0,17775.0,781315.0,Atlantic,0.0,0.0,0.0,1650.0
2021-01-17,New Brunswick,canada,7732.0,17775.0,781315.0,Atlantic,0.0,0.0,0.0,1320.0
2021-01-18,New Brunswick,canada,10436.0,17775.0,781315.0,Atlantic,2704.0,0.0,450.6666666666667,1100.0
2021-01-19,New Brunswick,canada,10436.0,17775.0,781315.0,Atlantic,0.0,0.0,386.2857142857143,942.8571428571429
2021-01-20,New Brunswick,canada,10436.0,17775.0,781315.0,Atlantic,0.0,0.0,386.2857142857143,942.8571428571429
2021-01-21,New Brunswick,canada,10436.0,17775.0,781315.0,Atlantic,0.0,0.0,386.2857142857143,0.0
2021-01-22,New Brunswick,canada,10436.0,21675.0,781315.0,Atlantic,0.0,3900.0,386.2857142857143,557.1428571428571
2021-01-23,New Brunswick,canada,10436.0,21675.0,781315.0,Atlantic,0.0,0.0,386.2857142857143,557.1428571428571
2021-01-24,New Brunswick,canada,10436.0,21675.0,781315.0,Atlantic,0.0,0.0,386.2857142857143,557.1428571428571
2021-01-25,New Brunswick,canada,14257.0,21675.0,781315.0,Atlantic,3821.0,0.0,545.8571428571429,557.1428571428571
2021-01-26,New Brunswick,canada,14257.0,21675.0,781315.0,Atlantic,0.0,0.0,545.8571428571429,557.1428571428571
2021-01-27,New Brunswick,canada,14257.0,21675.0,781315.0,Atlantic,0.0,0.0,545.8571428571429,557.1428571428571
2021-01-28,New Brunswick,canada,14257.0,21675.0,781315.0,Atlantic,0.0,0.0,545.8571428571429,557.1428571428571
2021-01-29,New Brunswick,canada,14257.0,21675.0,781315.0,Atlantic,0.0,0.0,545.8571428571429,0.0
2021-01-30,New Brunswick,canada,14257.0,21675.0,781315.0,Atlantic,0.0,0.0,545.8571428571429,0.0
2021-01-31,New Brunswick,canada,14257.0,21675.0,781315.0,Atlantic,0.0,0.0,545.8571428571429,0.0
2021-02-01,New Brunswick,canada,17277.0,21675.0,781315.0,Atlantic,3020.0,0.0,431.42857142857144,0.0
2021-02-02,New Brunswick,canada,17277.0,21675.0,781315.0,Atlantic,0.0,0.0,431.42857142857144,0.0
2021-02-03,New Brunswick,canada,17277.0,21675.0,781315.0,Atlantic,0.0,0.0,431.42857142857144,0.0
2021-02-04,New Brunswick,canada,17277.0,22650.0,781315.0,Atlantic,0.0,975.0,431.42857142857144,139.28571428571428
2021-02-05,New Brunswick,canada,17277.0,22650.0,781315.0,Atlantic,0.0,0.0,431.42857142857144,139.28571428571428
2021-02-06,New Brunswick,canada,17277.0,22650.0,781315.0,Atlantic,0.0,0.0,431.42857142857144,139.28571428571428
2021-02-07,New Brunswick,canada,17277.0,22650.0,781315.0,Atlantic,0.0,0.0,431.42857142857144,139.28571428571428
2021-02-08,New Brunswick,canada,18643.0,25850.0,781315.0,Atlantic,1366.0,3200.0,195.14285714285714,596.4285714285714
2021-02-09,New Brunswick,canada,18643.0,25850.0,781315.0,Atlantic,0.0,0.0,195.14285714285714,596.4285714285714
2021-02-10,New Brunswick,canada,18643.0,25850.0,781315.0,Atlantic,0.0,0.0,195.14285714285714,596.4285714285714
2021-02-11,New Brunswick,canada,18643.0,26825.0,781315.0,Atlantic,0.0,975.0,195.14285714285714,596.4285714285714
2021-02-12,New Brunswick,canada,18643.0,26825.0,781315.0,Atlantic,0.0,0.0,195.14285714285714,596.4285714285714
2021-02-13,New Brunswick,canada,18643.0,26825.0,781315.0,Atlantic,0.0,0.0,195.14285714285714,596.4285714285714
2021-02-14,New Brunswick,canada,18643.0,26825.0,781315.0,Atlantic,0.0,0.0,195.14285714285714,596.4285714285714
2021-02-15,New Brunswick,canada,18643.0,26825.0,781315.0,Atlantic,0.0,0.0,0.0,139.28571428571428
2021-02-16,New Brunswick,canada,21182.0,26825.0,781315.0,Atlantic,2539.0,0.0,362.7142857142857,139.28571428571428
2021-02-17,New Brunswick,canada,21182.0,26825.0,781315.0,Atlantic,0.0,0.0,362.7142857142857,139.28571428571428
2021-02-18,New Brunswick,canada,21182.0,26825.0,781315.0,Atlantic,0.0,0.0,362.7142857142857,0.0
2021-02-19,New Brunswick,canada,21182.0,35015.0,781315.0,Atlantic,0.0,8190.0,362.7142857142857,1170.0
2021-02-20,New Brunswick,canada,21182.0,35015.0,781315.0,Atlantic,0.0,0.0,362.7142857142857,1170.0
2021-02-21,New Brunswick,canada,21182.0,35015.0,781315.0,Atlantic,0.0,0.0,362.7142857142857,1170.0
2021-02-22,New Brunswick,canada,26317.0,35015.0,781315.0,Atlantic,5135.0,0.0,1096.2857142857142,1170.0
2021-02-23,New Brunswick,canada,26317.0,35015.0,781315.0,Atlantic,0.0,0.0,733.5714285714286,1170.0
2021-02-24,New Brunswick,canada,26317.0,35015.0,781315.0,Atlantic,0.0,0.0,733.5714285714286,1170.0
2021-02-25,New Brunswick,canada,26317.0,35015.0,781315.0,Atlantic,0.0,0.0,733.5714285714286,1170.0
2021-02-26,New Brunswick,canada,26317.0,46775.0,781315.0,Atlantic,0.0,11760.0,733.5714285714286,1680.0
2021-02-27,New Brunswick,canada,26317.0,46775.0,781315.0,Atlantic,0.0,0.0,733.5714285714286,1680.0
2021-02-28,New Brunswick,canada,26317.0,46775.0,781315.0,Atlantic,0.0,0.0,733.5714285714286,1680.0
2021-03-01,New Brunswick,canada,33741.0,46775.0,781315.0,Atlantic,7424.0,0.0,1060.5714285714287,1680.0
2021-03-02,New Brunswick,canada,33741.0,46775.0,781315.0,Atlantic,0.0,0.0,1060.5714285714287,1680.0
2021-03-03,New Brunswick,canada,33741.0,56135.0,781315.0,Atlantic,0.0,9360.0,1060.5714285714287,3017.1428571428573
2021-03-04,New Brunswick,canada,33741.0,56135.0,781315.0,Atlantic,0.0,0.0,1060.5714285714287,3017.1428571428573
2021-03-05,New Brunswick,canada,33741.0,56135.0,781315.0,Atlantic,0.0,0.0,1060.5714285714287,1337.142857142857
2021-03-06,New Brunswick,canada,33741.0,56135.0,781315.0,Atlantic,0.0,0.0,1060.5714285714287,1337.142857142857
2021-03-07,New Brunswick,canada,33741.0,56135.0,781315.0,Atlantic,0.0,0.0,1060.5714285714287,1337.142857142857
2021-03-08,New Brunswick,canada,38483.0,56135.0,781315.0,Atlantic,4742.0,0.0,677.4285714285714,1337.142857142857
2021-03-09,New Brunswick,canada,38483.0,56135.0,781315.0,Atlantic,0.0,0.0,677.4285714285714,1337.142857142857
2021-03-10,New Brunswick,canada,38483.0,75995.0,781315.0,Atlantic,0.0,19860.0,677.4285714285714,2837.1428571428573
2021-03-11,New Brunswick,canada,38483.0,75995.0,781315.0,Atlantic,0.0,0.0,677.4285714285714,2837.1428571428573
2021-03-12,New Brunswick,canada,38483.0,75995.0,781315.0,Atlantic,0.0,0.0,677.4285714285714,2837.1428571428573
